,name,price,point,home_team,away_team,bookmakers.title,commence_time,price2,point2
636,Over,1.93,144.5,Tennessee St Tigers,Tenn-Martin Skyhawks,BetRivers,2022-01-07T00:00:00Z,1.92,144.5
637,Under,1.88,144.5,Tennessee St Tigers,Tenn-Martin Skyhawks,BetRivers,2022-01-07T00:00:00Z,1.92,144.5
638,Over,1.87,144.5,Tennessee St Tigers,Tenn-Martin Skyhawks,DraftKings,2022-01-07T00:00:00Z,1.93,144.5
639,Under,1.95,144.5,Tennessee St Tigers,Tenn-Martin Skyhawks,DraftKings,2022-01-07T00:00:00Z,1.88,144.5
640,Over,1.91,145.0,Tennessee St Tigers,Tenn-Martin Skyhawks,FOX Bet,2022-01-07T00:00:00Z,1.93,144.5
641,Under,1.91,145.0,Tennessee St Tigers,Tenn-Martin Skyhawks,FOX Bet,2022-01-07T00:00:00Z,1.88,144.5
642,Over,1.88,144.5,Tennessee St Tigers,Tenn-Martin Skyhawks,FanDuel,2022-01-07T00:00:00Z,1.89,144.5
643,Under,1.94,144.5,Tennessee St Tigers,Tenn-Martin Skyhawks,FanDuel,2022-01-07T00:00:00Z,1.85,144.5
644,Over,1.92,144.5,Tennessee St Tigers,Tenn-Martin Skyhawks,GTbets,2022-01-07T00:00:00Z,1.91,144.5
645,Under,1.92,144.5,Tennessee St Tigers,Tenn-Martin Skyhawks,GTbets,2022-01-07T00:00:00Z,1.91,144.5
646,Over,1.93,144.5,Tennessee St Tigers,Tenn-Martin Skyhawks,SugarHouse,2022-01-07T00:00:00Z,1.93,153.0
647,Under,1.88,144.5,Tennessee St Tigers,Tenn-Martin Skyhawks,SugarHouse,2022-01-07T00:00:00Z,1.89,153.0
648,Over,1.93,144.5,Tennessee St Tigers,Tenn-Martin Skyhawks,TwinSpires,2022-01-07T00:00:00Z,1.93,153.0
649,Under,1.88,144.5,Tennessee St Tigers,Tenn-Martin Skyhawks,TwinSpires,2022-01-07T00:00:00Z,1.89,153.0
650,Over,1.89,144.5,Tennessee St Tigers,Tenn-Martin Skyhawks,Unibet,2022-01-07T00:00:00Z,1.87,153.0
651,Under,1.85,144.5,Tennessee St Tigers,Tenn-Martin Skyhawks,Unibet,2022-01-07T00:00:00Z,1.95,153.0
652,Over,1.91,144.5,Tennessee St Tigers,Tenn-Martin Skyhawks,William Hill (US),2022-01-07T00:00:00Z,1.91,152.5
653,Under,1.91,144.5,Tennessee St Tigers,Tenn-Martin Skyhawks,William Hill (US),2022-01-07T00:00:00Z,1.91,152.5
654,Over,1.93,153.0,Texas A&M-CC Islanders,Northwestern St Demons,Barstool Sportsbook,2022-01-06T23:00:00Z,1.91,152.5
655,Under,1.89,153.0,Texas A&M-CC Islanders,Northwestern St Demons,Barstool Sportsbook,2022-01-06T23:00:00Z,1.91,152.5
656,Over,1.93,153.0,Texas A&M-CC Islanders,Northwestern St Demons,BetRivers,2022-01-06T23:00:00Z,1.88,153.0
657,Under,1.89,153.0,Texas A&M-CC Islanders,Northwestern St Demons,BetRivers,2022-01-06T23:00:00Z,1.96,153.0
658,Over,1.87,153.0,Texas A&M-CC Islanders,Northwestern St Demons,BetUS,2022-01-06T23:00:00Z,1.87,153.0
659,Under,1.95,153.0,Texas A&M-CC Islanders,Northwestern St Demons,BetUS,2022-01-06T23:00:00Z,1.95,153.0
660,Over,1.91,152.5,Texas A&M-CC Islanders,Northwestern St Demons,Bovada,2022-01-06T23:00:00Z,1.93,153.0
661,Under,1.91,152.5,Texas A&M-CC Islanders,Northwestern St Demons,Bovada,2022-01-06T23:00:00Z,1.89,153.0
662,Over,1.91,152.5,Texas A&M-CC Islanders,Northwestern St Demons,FOX Bet,2022-01-06T23:00:00Z,1.93,153.0
663,Under,1.91,152.5,Texas A&M-CC Islanders,Northwestern St Demons,FOX Bet,2022-01-06T23:00:00Z,1.89,153.0
664,Over,1.88,153.0,Texas A&M-CC Islanders,Northwestern St Demons,GTbets,2022-01-06T23:00:00Z,1.89,153.0
665,Under,1.96,153.0,Texas A&M-CC Islanders,Northwestern St Demons,GTbets,2022-01-06T23:00:00Z,1.86,153.0
666,Over,1.87,153.0,Texas A&M-CC Islanders,Northwestern St Demons,PointsBet (US),2022-01-06T23:00:00Z,1.91,153.0
667,Under,1.95,153.0,Texas A&M-CC Islanders,Northwestern St Demons,PointsBet (US),2022-01-06T23:00:00Z,1.91,153.0
668,Over,1.93,153.0,Texas A&M-CC Islanders,Northwestern St Demons,SugarHouse,2022-01-06T23:00:00Z,1.87,153.0
669,Under,1.89,153.0,Texas A&M-CC Islanders,Northwestern St Demons,SugarHouse,2022-01-06T23:00:00Z,1.95,153.0
670,Over,1.93,153.0,Texas A&M-CC Islanders,Northwestern St Demons,TwinSpires,2022-01-06T23:00:00Z,1.93,138.0
671,Under,1.89,153.0,Texas A&M-CC Islanders,Northwestern St Demons,TwinSpires,2022-01-06T23:00:00Z,1.89,138.0
672,Over,1.89,153.0,Texas A&M-CC Islanders,Northwestern St Demons,Unibet,2022-01-06T23:00:00Z,1.91,138.5
673,Under,1.86,153.0,Texas A&M-CC Islanders,Northwestern St Demons,Unibet,2022-01-06T23:00:00Z,1.91,138.5
674,Over,1.91,153.0,Texas A&M-CC Islanders,Northwestern St Demons,William Hill (US),2022-01-06T23:00:00Z,1.93,138.0
675,Under,1.91,153.0,Texas A&M-CC Islanders,Northwestern St Demons,William Hill (US),2022-01-06T23:00:00Z,1.89,138.0
676,Over,1.87,153.0,Texas A&M-CC Islanders,Northwestern St Demons,WynnBET,2022-01-06T23:00:00Z,1.91,138.0
677,Under,1.95,153.0,Texas A&M-CC Islanders,Northwestern St Demons,WynnBET,2022-01-06T23:00:00Z,1.91,138.0
678,Over,1.93,138.0,Troy Trojans,Coastal Carolina Chanticleers,Barstool Sportsbook,2022-01-07T00:00:00Z,1.91,138.5
679,Under,1.89,138.0,Troy Trojans,Coastal Carolina Chanticleers,Barstool Sportsbook,2022-01-07T00:00:00Z,1.91,138.5
680,Over,1.91,138.5,Troy Trojans,Coastal Carolina Chanticleers,BetMGM,2022-01-07T00:00:00Z,1.91,137.5
681,Under,1.91,138.5,Troy Trojans,Coastal Carolina Chanticleers,BetMGM,2022-01-07T00:00:00Z,1.91,137.5
682,Over,1.93,138.0,Troy Trojans,Coastal Carolina Chanticleers,BetRivers,2022-01-07T00:00:00Z,1.91,138.5
683,Under,1.89,138.0,Troy Trojans,Coastal Carolina Chanticleers,BetRivers,2022-01-07T00:00:00Z,1.91,138.5
684,Over,1.91,138.0,Troy Trojans,Coastal Carolina Chanticleers,BetUS,2022-01-07T00:00:00Z,1.92,138.0
685,Under,1.91,138.0,Troy Trojans,Coastal Carolina Chanticleers,BetUS,2022-01-07T00:00:00Z,1.92,138.0
686,Over,1.91,138.5,Troy Trojans,Coastal Carolina Chanticleers,Bovada,2022-01-07T00:00:00Z,1.91,138.0
687,Under,1.91,138.5,Troy Trojans,Coastal Carolina Chanticleers,Bovada,2022-01-07T00:00:00Z,1.91,138.0
688,Over,1.91,137.5,Troy Trojans,Coastal Carolina Chanticleers,DraftKings,2022-01-07T00:00:00Z,1.91,138.0
689,Under,1.91,137.5,Troy Trojans,Coastal Carolina Chanticleers,DraftKings,2022-01-07T00:00:00Z,1.91,138.0
690,Over,1.91,138.5,Troy Trojans,Coastal Carolina Chanticleers,FanDuel,2022-01-07T00:00:00Z,1.93,138.0
691,Under,1.91,138.5,Troy Trojans,Coastal Carolina Chanticleers,FanDuel,2022-01-07T00:00:00Z,1.89,138.0
692,Over,1.92,138.0,Troy Trojans,Coastal Carolina Chanticleers,GTbets,2022-01-07T00:00:00Z,1.93,138.0
693,Under,1.92,138.0,Troy Trojans,Coastal Carolina Chanticleers,GTbets,2022-01-07T00:00:00Z,1.89,138.0
694,Over,1.91,138.0,Troy Trojans,Coastal Carolina Chanticleers,MyBookie.ag,2022-01-07T00:00:00Z,1.88,138.0
695,Under,1.91,138.0,Troy Trojans,Coastal Carolina Chanticleers,MyBookie.ag,2022-01-07T00:00:00Z,1.86,138.0
696,Over,1.91,138.0,Troy Trojans,Coastal Carolina Chanticleers,PointsBet (US),2022-01-07T00:00:00Z,1.91,138.0
697,Under,1.91,138.0,Troy Trojans,Coastal Carolina Chanticleers,PointsBet (US),2022-01-07T00:00:00Z,1.91,138.0
698,Over,1.93,138.0,Troy Trojans,Coastal Carolina Chanticleers,SugarHouse,2022-01-07T00:00:00Z,1.91,138.0
699,Under,1.89,138.0,Troy Trojans,Coastal Carolina Chanticleers,SugarHouse,2022-01-07T00:00:00Z,1.91,138.0
700,Over,1.93,138.0,Troy Trojans,Coastal Carolina Chanticleers,TwinSpires,2022-01-07T00:00:00Z,1.92,132.5
701,Under,1.89,138.0,Troy Trojans,Coastal Carolina Chanticleers,TwinSpires,2022-01-07T00:00:00Z,1.89,132.5
702,Over,1.88,138.0,Troy Trojans,Coastal Carolina Chanticleers,Unibet,2022-01-07T00:00:00Z,1.92,132.5
703,Under,1.86,138.0,Troy Trojans,Coastal Carolina Chanticleers,Unibet,2022-01-07T00:00:00Z,1.89,132.5
704,Over,1.91,138.0,Troy Trojans,Coastal Carolina Chanticleers,William Hill (US),2022-01-07T00:00:00Z,1.91,132.5
705,Under,1.91,138.0,Troy Trojans,Coastal Carolina Chanticleers,William Hill (US),2022-01-07T00:00:00Z,1.91,132.5
706,Over,1.91,138.0,Troy Trojans,Coastal Carolina Chanticleers,WynnBET,2022-01-07T00:00:00Z,1.91,132.5
707,Under,1.91,138.0,Troy Trojans,Coastal Carolina Chanticleers,WynnBET,2022-01-07T00:00:00Z,1.91,132.5
708,Over,1.92,132.5,UC Riverside Highlanders,UC San Diego Tritons,Barstool Sportsbook,2022-01-07T03:00:00Z,1.87,132.0
709,Under,1.89,132.5,UC Riverside Highlanders,UC San Diego Tritons,Barstool Sportsbook,2022-01-07T03:00:00Z,1.95,132.0
710,Over,1.92,132.5,UC Riverside Highlanders,UC San Diego Tritons,BetRivers,2022-01-07T03:00:00Z,1.91,132.0
711,Under,1.89,132.5,UC Riverside Highlanders,UC San Diego Tritons,BetRivers,2022-01-07T03:00:00Z,1.91,132.0
712,Over,1.91,132.5,UC Riverside Highlanders,UC San Diego Tritons,BetUS,2022-01-07T03:00:00Z,1.92,132.5
713,Under,1.91,132.5,UC Riverside Highlanders,UC San Diego Tritons,BetUS,2022-01-07T03:00:00Z,1.92,132.5
714,Over,1.91,132.5,UC Riverside Highlanders,UC San Diego Tritons,Bovada,2022-01-07T03:00:00Z,1.91,133.5
715,Under,1.91,132.5,UC Riverside Highlanders,UC San Diego Tritons,Bovada,2022-01-07T03:00:00Z,1.91,133.5
716,Over,1.87,132.0,UC Riverside Highlanders,UC San Diego Tritons,DraftKings,2022-01-07T03:00:00Z,1.91,132.5
717,Under,1.95,132.0,UC Riverside Highlanders,UC San Diego Tritons,DraftKings,2022-01-07T03:00:00Z,1.91,132.5
718,Over,1.91,132.0,UC Riverside Highlanders,UC San Diego Tritons,FanDuel,2022-01-07T03:00:00Z,1.92,132.5
719,Under,1.91,132.0,UC Riverside Highlanders,UC San Diego Tritons,FanDuel,2022-01-07T03:00:00Z,1.89,132.5
720,Over,1.92,132.5,UC Riverside Highlanders,UC San Diego Tritons,GTbets,2022-01-07T03:00:00Z,1.92,132.5
721,Under,1.92,132.5,UC Riverside Highlanders,UC San Diego Tritons,GTbets,2022-01-07T03:00:00Z,1.89,132.5
722,Over,1.91,133.5,UC Riverside Highlanders,UC San Diego Tritons,MyBookie.ag,2022-01-07T03:00:00Z,1.88,132.5
723,Under,1.91,133.5,UC Riverside Highlanders,UC San Diego Tritons,MyBookie.ag,2022-01-07T03:00:00Z,1.86,132.5
724,Over,1.95,132.5,UC Riverside Highlanders,UC San Diego Tritons,PointsBet (US),2022-01-07T03:00:00Z,1.91,133.0
725,Under,1.87,132.5,UC Riverside Highlanders,UC San Diego Tritons,PointsBet (US),2022-01-07T03:00:00Z,1.91,133.0
726,Over,1.92,132.5,UC Riverside Highlanders,UC San Diego Tritons,SugarHouse,2022-01-07T03:00:00Z,1.91,132.5
727,Under,1.89,132.5,UC Riverside Highlanders,UC San Diego Tritons,SugarHouse,2022-01-07T03:00:00Z,1.91,132.5
728,Over,1.92,132.5,UC Riverside Highlanders,UC San Diego Tritons,TwinSpires,2022-01-07T03:00:00Z,1.92,143.0
729,Under,1.89,132.5,UC Riverside Highlanders,UC San Diego Tritons,TwinSpires,2022-01-07T03:00:00Z,1.91,143.0
730,Over,1.88,132.5,UC Riverside Highlanders,UC San Diego Tritons,Unibet,2022-01-07T03:00:00Z,1.91,143.5
731,Under,1.86,132.5,UC Riverside Highlanders,UC San Diego Tritons,Unibet,2022-01-07T03:00:00Z,1.91,143.5
732,Over,1.91,133.0,UC Riverside Highlanders,UC San Diego Tritons,William Hill (US),2022-01-07T03:00:00Z,1.92,143.0
733,Under,1.91,133.0,UC Riverside Highlanders,UC San Diego Tritons,William Hill (US),2022-01-07T03:00:00Z,1.91,143.0
734,Over,1.95,132.5,UC Riverside Highlanders,UC San Diego Tritons,WynnBET,2022-01-07T03:00:00Z,1.91,143.0
735,Under,1.87,132.5,UC Riverside Highlanders,UC San Diego Tritons,WynnBET,2022-01-07T03:00:00Z,1.91,143.0
736,Over,1.92,143.0,UCLA Bruins,Long Beach St 49ers,Barstool Sportsbook,2022-01-07T00:30:00Z,1.91,143.0
737,Under,1.91,143.0,UCLA Bruins,Long Beach St 49ers,Barstool Sportsbook,2022-01-07T00:30:00Z,1.91,143.0
738,Over,1.91,142.5,UCLA Bruins,Long Beach St 49ers,BetMGM,2022-01-07T00:30:00Z,1.91,143.5
739,Under,1.91,142.5,UCLA Bruins,Long Beach St 49ers,BetMGM,2022-01-07T00:30:00Z,1.91,143.5
740,Over,1.92,143.0,UCLA Bruins,Long Beach St 49ers,BetRivers,2022-01-07T00:30:00Z,1.92,143.0
741,Under,1.91,143.0,UCLA Bruins,Long Beach St 49ers,BetRivers,2022-01-07T00:30:00Z,1.92,143.0
742,Over,1.91,143.0,UCLA Bruins,Long Beach St 49ers,BetUS,2022-01-07T00:30:00Z,1.91,143.0
743,Under,1.91,143.0,UCLA Bruins,Long Beach St 49ers,BetUS,2022-01-07T00:30:00Z,1.91,143.0
744,Over,1.91,143.0,UCLA Bruins,Long Beach St 49ers,DraftKings,2022-01-07T00:30:00Z,1.91,143.5
745,Under,1.91,143.0,UCLA Bruins,Long Beach St 49ers,DraftKings,2022-01-07T00:30:00Z,1.91,143.5
746,Over,1.91,142.5,UCLA Bruins,Long Beach St 49ers,FanDuel,2022-01-07T00:30:00Z,1.92,143.0
747,Under,1.91,142.5,UCLA Bruins,Long Beach St 49ers,FanDuel,2022-01-07T00:30:00Z,1.91,143.0
748,Over,1.92,143.0,UCLA Bruins,Long Beach St 49ers,GTbets,2022-01-07T00:30:00Z,1.92,143.0
749,Under,1.92,143.0,UCLA Bruins,Long Beach St 49ers,GTbets,2022-01-07T00:30:00Z,1.91,143.0
750,Over,1.91,143.0,UCLA Bruins,Long Beach St 49ers,MyBookie.ag,2022-01-07T00:30:00Z,1.88,143.0
751,Under,1.91,143.0,UCLA Bruins,Long Beach St 49ers,MyBookie.ag,2022-01-07T00:30:00Z,1.87,143.0
752,Over,1.91,143.5,UCLA Bruins,Long Beach St 49ers,PointsBet (US),2022-01-07T00:30:00Z,1.91,143.5
753,Under,1.91,143.5,UCLA Bruins,Long Beach St 49ers,PointsBet (US),2022-01-07T00:30:00Z,1.91,143.5
754,Over,1.92,143.0,UCLA Bruins,Long Beach St 49ers,SugarHouse,2022-01-07T00:30:00Z,1.91,143.5
755,Under,1.91,143.0,UCLA Bruins,Long Beach St 49ers,SugarHouse,2022-01-07T00:30:00Z,1.91,143.5
756,Over,1.92,143.0,UCLA Bruins,Long Beach St 49ers,TwinSpires,2022-01-07T00:30:00Z,1.91,150.5
757,Under,1.91,143.0,UCLA Bruins,Long Beach St 49ers,TwinSpires,2022-01-07T00:30:00Z,1.91,150.5
758,Over,1.88,143.0,UCLA Bruins,Long Beach St 49ers,Unibet,2022-01-07T00:30:00Z,1.91,150.5
759,Under,1.87,143.0,UCLA Bruins,Long Beach St 49ers,Unibet,2022-01-07T00:30:00Z,1.91,150.5
760,Over,1.91,143.5,UCLA Bruins,Long Beach St 49ers,William Hill (US),2022-01-07T00:30:00Z,1.91,151.5
761,Under,1.91,143.5,UCLA Bruins,Long Beach St 49ers,William Hill (US),2022-01-07T00:30:00Z,1.91,151.5
762,Over,1.91,143.5,UCLA Bruins,Long Beach St 49ers,WynnBET,2022-01-07T00:30:00Z,1.94,151.5
763,Under,1.91,143.5,UCLA Bruins,Long Beach St 49ers,WynnBET,2022-01-07T00:30:00Z,1.88,151.5
764,Over,1.91,150.5,UL Monroe Warhawks,Arkansas-Little Rock Trojans,BetMGM,2022-01-07T00:30:00Z,1.91,151.0
765,Under,1.91,150.5,UL Monroe Warhawks,Arkansas-Little Rock Trojans,BetMGM,2022-01-07T00:30:00Z,1.91,151.0
766,Over,1.91,151.0,UL Monroe Warhawks,Arkansas-Little Rock Trojans,BetUS,2022-01-07T00:30:00Z,1.91,151.5
767,Under,1.91,151.0,UL Monroe Warhawks,Arkansas-Little Rock Trojans,BetUS,2022-01-07T00:30:00Z,1.91,151.5
768,Over,1.91,151.5,UL Monroe Warhawks,Arkansas-Little Rock Trojans,Bovada,2022-01-07T00:30:00Z,1.89,151.0
769,Under,1.91,151.5,UL Monroe Warhawks,Arkansas-Little Rock Trojans,Bovada,2022-01-07T00:30:00Z,1.85,151.0
770,Over,1.94,151.5,UL Monroe Warhawks,Arkansas-Little Rock Trojans,FanDuel,2022-01-07T00:30:00Z,1.91,151.0
771,Under,1.88,151.5,UL Monroe Warhawks,Arkansas-Little Rock Trojans,FanDuel,2022-01-07T00:30:00Z,1.91,151.0
772,Over,1.91,148.5,UL Monroe Warhawks,Arkansas-Little Rock Trojans,MyBookie.ag,2022-01-07T00:30:00Z,1.91,151.5
773,Under,1.91,148.5,UL Monroe Warhawks,Arkansas-Little Rock Trojans,MyBookie.ag,2022-01-07T00:30:00Z,1.91,151.5
774,Over,1.87,151.0,UL Monroe Warhawks,Arkansas-Little Rock Trojans,PointsBet (US),2022-01-07T00:30:00Z,1.89,131.5
775,Under,1.95,151.0,UL Monroe Warhawks,Arkansas-Little Rock Trojans,PointsBet (US),2022-01-07T00:30:00Z,1.93,131.5
776,Over,1.89,151.5,UL Monroe Warhawks,Arkansas-Little Rock Trojans,Unibet,2022-01-07T00:30:00Z,1.89,131.5
777,Under,1.85,151.5,UL Monroe Warhawks,Arkansas-Little Rock Trojans,Unibet,2022-01-07T00:30:00Z,1.93,131.5
778,Over,1.91,151.0,UL Monroe Warhawks,Arkansas-Little Rock Trojans,William Hill (US),2022-01-07T00:30:00Z,1.91,132.5
779,Under,1.91,151.0,UL Monroe Warhawks,Arkansas-Little Rock Trojans,William Hill (US),2022-01-07T00:30:00Z,1.91,132.5
780,Over,1.87,151.0,UL Monroe Warhawks,Arkansas-Little Rock Trojans,WynnBET,2022-01-07T00:30:00Z,1.91,131.5
781,Under,1.95,151.0,UL Monroe Warhawks,Arkansas-Little Rock Trojans,WynnBET,2022-01-07T00:30:00Z,1.91,131.5
782,Over,1.89,131.5,UMass Lowell River Hawks,NJIT Highlanders,Barstool Sportsbook,2022-01-06T23:00:00Z,1.91,132.0
783,Under,1.93,131.5,UMass Lowell River Hawks,NJIT Highlanders,Barstool Sportsbook,2022-01-06T23:00:00Z,1.91,132.0
784,Over,1.89,131.5,UMass Lowell River Hawks,NJIT Highlanders,BetRivers,2022-01-06T23:00:00Z,1.89,131.5
785,Under,1.93,131.5,UMass Lowell River Hawks,NJIT Highlanders,BetRivers,2022-01-06T23:00:00Z,1.93,131.5
786,Over,1.91,132.5,UMass Lowell River Hawks,NJIT Highlanders,BetUS,2022-01-06T23:00:00Z,1.86,131.5
787,Under,1.91,132.5,UMass Lowell River Hawks,NJIT Highlanders,BetUS,2022-01-06T23:00:00Z,1.89,131.5
788,Over,1.91,131.5,UMass Lowell River Hawks,NJIT Highlanders,Bovada,2022-01-06T23:00:00Z,1.91,132.5
789,Under,1.91,131.5,UMass Lowell River Hawks,NJIT Highlanders,Bovada,2022-01-06T23:00:00Z,1.91,132.5
790,Over,1.91,132.0,UMass Lowell River Hawks,NJIT Highlanders,FOX Bet,2022-01-06T23:00:00Z,1.88,142.5
791,Under,1.91,132.0,UMass Lowell River Hawks,NJIT Highlanders,FOX Bet,2022-01-06T23:00:00Z,1.93,142.5
792,Over,1.89,131.5,UMass Lowell River Hawks,NJIT Highlanders,TwinSpires,2022-01-06T23:00:00Z,1.91,142.5
793,Under,1.93,131.5,UMass Lowell River Hawks,NJIT Highlanders,TwinSpires,2022-01-06T23:00:00Z,1.91,142.5
794,Over,1.86,131.5,UMass Lowell River Hawks,NJIT Highlanders,Unibet,2022-01-06T23:00:00Z,1.88,142.5
795,Under,1.89,131.5,UMass Lowell River Hawks,NJIT Highlanders,Unibet,2022-01-06T23:00:00Z,1.93,142.5
796,Over,1.91,132.5,UMass Lowell River Hawks,NJIT Highlanders,WynnBET,2022-01-06T23:00:00Z,1.91,143.5
797,Under,1.91,132.5,UMass Lowell River Hawks,NJIT Highlanders,WynnBET,2022-01-06T23:00:00Z,1.91,143.5
798,Over,1.88,142.5,UT Rio Grande Valley Vaqueros,Grand Canyon Antelopes,Barstool Sportsbook,2022-01-07T01:00:00Z,1.91,142.5
799,Under,1.93,142.5,UT Rio Grande Valley Vaqueros,Grand Canyon Antelopes,Barstool Sportsbook,2022-01-07T01:00:00Z,1.91,142.5
800,Over,1.91,142.5,UT Rio Grande Valley Vaqueros,Grand Canyon Antelopes,BetMGM,2022-01-07T01:00:00Z,1.89,142.5
801,Under,1.91,142.5,UT Rio Grande Valley Vaqueros,Grand Canyon Antelopes,BetMGM,2022-01-07T01:00:00Z,1.93,142.5
802,Over,1.88,142.5,UT Rio Grande Valley Vaqueros,Grand Canyon Antelopes,BetRivers,2022-01-07T01:00:00Z,1.92,143.5
803,Under,1.93,142.5,UT Rio Grande Valley Vaqueros,Grand Canyon Antelopes,BetRivers,2022-01-07T01:00:00Z,1.92,143.5
804,Over,1.91,143.5,UT Rio Grande Valley Vaqueros,Grand Canyon Antelopes,BetUS,2022-01-07T01:00:00Z,1.91,143.5
805,Under,1.91,143.5,UT Rio Grande Valley Vaqueros,Grand Canyon Antelopes,BetUS,2022-01-07T01:00:00Z,1.91,143.5
806,Over,1.91,142.5,UT Rio Grande Valley Vaqueros,Grand Canyon Antelopes,Bovada,2022-01-07T01:00:00Z,1.91,143.5
807,Under,1.91,142.5,UT Rio Grande Valley Vaqueros,Grand Canyon Antelopes,Bovada,2022-01-07T01:00:00Z,1.91,143.5
808,Over,1.89,142.5,UT Rio Grande Valley Vaqueros,Grand Canyon Antelopes,FanDuel,2022-01-07T01:00:00Z,1.88,142.5
809,Under,1.93,142.5,UT Rio Grande Valley Vaqueros,Grand Canyon Antelopes,FanDuel,2022-01-07T01:00:00Z,1.93,142.5
810,Over,1.92,143.5,UT Rio Grande Valley Vaqueros,Grand Canyon Antelopes,GTbets,2022-01-07T01:00:00Z,1.88,142.5
811,Under,1.92,143.5,UT Rio Grande Valley Vaqueros,Grand Canyon Antelopes,GTbets,2022-01-07T01:00:00Z,1.93,142.5
812,Over,1.91,143.0,UT Rio Grande Valley Vaqueros,Grand Canyon Antelopes,MyBookie.ag,2022-01-07T01:00:00Z,1.85,142.5
813,Under,1.91,143.0,UT Rio Grande Valley Vaqueros,Grand Canyon Antelopes,MyBookie.ag,2022-01-07T01:00:00Z,1.89,142.5
814,Over,1.91,143.5,UT Rio Grande Valley Vaqueros,Grand Canyon Antelopes,PointsBet (US),2022-01-07T01:00:00Z,1.91,143.5
815,Under,1.91,143.5,UT Rio Grande Valley Vaqueros,Grand Canyon Antelopes,PointsBet (US),2022-01-07T01:00:00Z,1.91,143.5
816,Over,1.88,142.5,UT Rio Grande Valley Vaqueros,Grand Canyon Antelopes,SugarHouse,2022-01-07T01:00:00Z,1.91,143.5
817,Under,1.93,142.5,UT Rio Grande Valley Vaqueros,Grand Canyon Antelopes,SugarHouse,2022-01-07T01:00:00Z,1.91,143.5
818,Over,1.88,142.5,UT Rio Grande Valley Vaqueros,Grand Canyon Antelopes,TwinSpires,2022-01-07T01:00:00Z,1.93,141.0
819,Under,1.93,142.5,UT Rio Grande Valley Vaqueros,Grand Canyon Antelopes,TwinSpires,2022-01-07T01:00:00Z,1.89,141.0
820,Over,1.85,142.5,UT Rio Grande Valley Vaqueros,Grand Canyon Antelopes,Unibet,2022-01-07T01:00:00Z,1.91,141.5
821,Under,1.89,142.5,UT Rio Grande Valley Vaqueros,Grand Canyon Antelopes,Unibet,2022-01-07T01:00:00Z,1.91,141.5
822,Over,1.91,143.5,UT Rio Grande Valley Vaqueros,Grand Canyon Antelopes,William Hill (US),2022-01-07T01:00:00Z,1.93,141.0
823,Under,1.91,143.5,UT Rio Grande Valley Vaqueros,Grand Canyon Antelopes,William Hill (US),2022-01-07T01:00:00Z,1.89,141.0
824,Over,1.91,143.5,UT Rio Grande Valley Vaqueros,Grand Canyon Antelopes,WynnBET,2022-01-07T01:00:00Z,1.91,141.0
825,Under,1.91,143.5,UT Rio Grande Valley Vaqueros,Grand Canyon Antelopes,WynnBET,2022-01-07T01:00:00Z,1.91,141.0
826,Over,1.93,141.0,UTEP Miners,Louisiana Tech Bulldogs,Barstool Sportsbook,2022-01-07T03:00:00Z,1.87,141.0
827,Under,1.89,141.0,UTEP Miners,Louisiana Tech Bulldogs,Barstool Sportsbook,2022-01-07T03:00:00Z,1.95,141.0
828,Over,1.91,141.5,UTEP Miners,Louisiana Tech Bulldogs,BetMGM,2022-01-07T03:00:00Z,1.91,141.0
829,Under,1.91,141.5,UTEP Miners,Louisiana Tech Bulldogs,BetMGM,2022-01-07T03:00:00Z,1.91,141.0
830,Over,1.93,141.0,UTEP Miners,Louisiana Tech Bulldogs,BetRivers,2022-01-07T03:00:00Z,1.92,141.0
831,Under,1.89,141.0,UTEP Miners,Louisiana Tech Bulldogs,BetRivers,2022-01-07T03:00:00Z,1.92,141.0
832,Over,1.91,141.0,UTEP Miners,Louisiana Tech Bulldogs,Bovada,2022-01-07T03:00:00Z,1.91,141.0
833,Under,1.91,141.0,UTEP Miners,Louisiana Tech Bulldogs,Bovada,2022-01-07T03:00:00Z,1.91,141.0
834,Over,1.87,141.0,UTEP Miners,Louisiana Tech Bulldogs,DraftKings,2022-01-07T03:00:00Z,1.87,141.0
835,Under,1.95,141.0,UTEP Miners,Louisiana Tech Bulldogs,DraftKings,2022-01-07T03:00:00Z,1.95,141.0
836,Over,1.91,141.0,UTEP Miners,Louisiana Tech Bulldogs,FanDuel,2022-01-07T03:00:00Z,1.93,141.0
837,Under,1.91,141.0,UTEP Miners,Louisiana Tech Bulldogs,FanDuel,2022-01-07T03:00:00Z,1.89,141.0
838,Over,1.92,141.0,UTEP Miners,Louisiana Tech Bulldogs,GTbets,2022-01-07T03:00:00Z,1.93,141.0
839,Under,1.92,141.0,UTEP Miners,Louisiana Tech Bulldogs,GTbets,2022-01-07T03:00:00Z,1.89,141.0
840,Over,1.91,138.5,UTEP Miners,Louisiana Tech Bulldogs,MyBookie.ag,2022-01-07T03:00:00Z,1.89,141.0
841,Under,1.91,138.5,UTEP Miners,Louisiana Tech Bulldogs,MyBookie.ag,2022-01-07T03:00:00Z,1.86,141.0
842,Over,1.91,141.5,UTEP Miners,Louisiana Tech Bulldogs,PointsBet (US),2022-01-07T03:00:00Z,1.91,141.0
843,Under,1.91,141.5,UTEP Miners,Louisiana Tech Bulldogs,PointsBet (US),2022-01-07T03:00:00Z,1.91,141.0
