,name,price,point,home_team,away_team,bookmakers.title,commence_time
487,Under,1.91,142.5,Mississippi St Bulldogs,Georgia Bulldogs,PointsBet (US),2022-01-13T00:00:00Z
488,Over,1.92,142.0,Mississippi St Bulldogs,Georgia Bulldogs,SugarHouse,2022-01-13T00:00:00Z
489,Under,1.91,142.0,Mississippi St Bulldogs,Georgia Bulldogs,SugarHouse,2022-01-13T00:00:00Z
490,Over,1.92,142.0,Mississippi St Bulldogs,Georgia Bulldogs,TwinSpires,2022-01-13T00:00:00Z
491,Under,1.91,142.0,Mississippi St Bulldogs,Georgia Bulldogs,TwinSpires,2022-01-13T00:00:00Z
492,Over,1.88,142.0,Mississippi St Bulldogs,Georgia Bulldogs,Unibet,2022-01-13T00:00:00Z
493,Under,1.86,142.0,Mississippi St Bulldogs,Georgia Bulldogs,Unibet,2022-01-13T00:00:00Z
494,Over,1.91,142.5,Mississippi St Bulldogs,Georgia Bulldogs,William Hill (US),2022-01-13T00:00:00Z
495,Under,1.91,142.5,Mississippi St Bulldogs,Georgia Bulldogs,William Hill (US),2022-01-13T00:00:00Z
496,Over,1.91,142.5,Mississippi St Bulldogs,Georgia Bulldogs,WynnBET,2022-01-13T00:00:00Z
497,Under,1.91,142.5,Mississippi St Bulldogs,Georgia Bulldogs,WynnBET,2022-01-13T00:00:00Z
498,Over,1.89,130.5,Missouri St Bears,Southern Illinois Salukis,Barstool Sportsbook,2022-01-13T01:00:00Z
499,Under,1.93,130.5,Missouri St Bears,Southern Illinois Salukis,Barstool Sportsbook,2022-01-13T01:00:00Z
500,Over,1.91,131.5,Missouri St Bears,Southern Illinois Salukis,BetMGM,2022-01-13T01:00:00Z
501,Under,1.91,131.5,Missouri St Bears,Southern Illinois Salukis,BetMGM,2022-01-13T01:00:00Z
502,Over,1.89,130.5,Missouri St Bears,Southern Illinois Salukis,BetRivers,2022-01-13T01:00:00Z
503,Under,1.93,130.5,Missouri St Bears,Southern Illinois Salukis,BetRivers,2022-01-13T01:00:00Z
504,Over,1.91,130.0,Missouri St Bears,Southern Illinois Salukis,BetUS,2022-01-13T01:00:00Z
505,Under,1.91,130.0,Missouri St Bears,Southern Illinois Salukis,BetUS,2022-01-13T01:00:00Z
506,Over,1.91,131.0,Missouri St Bears,Southern Illinois Salukis,DraftKings,2022-01-13T01:00:00Z
507,Under,1.91,131.0,Missouri St Bears,Southern Illinois Salukis,DraftKings,2022-01-13T01:00:00Z
508,Over,1.91,130.0,Missouri St Bears,Southern Illinois Salukis,FanDuel,2022-01-13T01:00:00Z
509,Under,1.91,130.0,Missouri St Bears,Southern Illinois Salukis,FanDuel,2022-01-13T01:00:00Z
510,Over,1.95,131.0,Missouri St Bears,Southern Illinois Salukis,PointsBet (US),2022-01-13T01:00:00Z
511,Under,1.87,131.0,Missouri St Bears,Southern Illinois Salukis,PointsBet (US),2022-01-13T01:00:00Z
512,Over,1.89,130.5,Missouri St Bears,Southern Illinois Salukis,SugarHouse,2022-01-13T01:00:00Z
513,Under,1.93,130.5,Missouri St Bears,Southern Illinois Salukis,SugarHouse,2022-01-13T01:00:00Z
514,Over,1.89,130.5,Missouri St Bears,Southern Illinois Salukis,TwinSpires,2022-01-13T01:00:00Z
515,Under,1.93,130.5,Missouri St Bears,Southern Illinois Salukis,TwinSpires,2022-01-13T01:00:00Z
516,Over,1.86,130.5,Missouri St Bears,Southern Illinois Salukis,Unibet,2022-01-13T01:00:00Z
517,Under,1.89,130.5,Missouri St Bears,Southern Illinois Salukis,Unibet,2022-01-13T01:00:00Z
518,Over,1.87,130.5,Missouri St Bears,Southern Illinois Salukis,William Hill (US),2022-01-13T01:00:00Z
519,Under,1.95,130.5,Missouri St Bears,Southern Illinois Salukis,William Hill (US),2022-01-13T01:00:00Z
520,Over,1.95,131.0,Missouri St Bears,Southern Illinois Salukis,WynnBET,2022-01-13T01:00:00Z
521,Under,1.87,131.0,Missouri St Bears,Southern Illinois Salukis,WynnBET,2022-01-13T01:00:00Z
522,Over,1.93,139.5,Morehead St Eagles,Tenn-Martin Skyhawks,Barstool Sportsbook,2022-01-13T00:00:00Z
523,Under,1.89,139.5,Morehead St Eagles,Tenn-Martin Skyhawks,Barstool Sportsbook,2022-01-13T00:00:00Z
524,Over,1.91,138.5,Morehead St Eagles,Tenn-Martin Skyhawks,BetMGM,2022-01-13T00:00:00Z
525,Under,1.91,138.5,Morehead St Eagles,Tenn-Martin Skyhawks,BetMGM,2022-01-13T00:00:00Z
526,Over,1.93,139.5,Morehead St Eagles,Tenn-Martin Skyhawks,BetRivers,2022-01-13T00:00:00Z
527,Under,1.89,139.5,Morehead St Eagles,Tenn-Martin Skyhawks,BetRivers,2022-01-13T00:00:00Z
528,Over,1.95,139.5,Morehead St Eagles,Tenn-Martin Skyhawks,DraftKings,2022-01-13T00:00:00Z
529,Under,1.87,139.5,Morehead St Eagles,Tenn-Martin Skyhawks,DraftKings,2022-01-13T00:00:00Z
530,Over,1.91,139.5,Morehead St Eagles,Tenn-Martin Skyhawks,FanDuel,2022-01-13T00:00:00Z
531,Under,1.91,139.5,Morehead St Eagles,Tenn-Martin Skyhawks,FanDuel,2022-01-13T00:00:00Z
532,Over,1.93,139.5,Morehead St Eagles,Tenn-Martin Skyhawks,SugarHouse,2022-01-13T00:00:00Z
533,Under,1.89,139.5,Morehead St Eagles,Tenn-Martin Skyhawks,SugarHouse,2022-01-13T00:00:00Z
534,Over,1.93,139.5,Morehead St Eagles,Tenn-Martin Skyhawks,TwinSpires,2022-01-13T00:00:00Z
535,Under,1.89,139.5,Morehead St Eagles,Tenn-Martin Skyhawks,TwinSpires,2022-01-13T00:00:00Z
536,Over,1.88,139.5,Morehead St Eagles,Tenn-Martin Skyhawks,Unibet,2022-01-13T00:00:00Z
537,Under,1.86,139.5,Morehead St Eagles,Tenn-Martin Skyhawks,Unibet,2022-01-13T00:00:00Z
538,Over,1.91,139.5,Morehead St Eagles,Tenn-Martin Skyhawks,William Hill (US),2022-01-13T00:00:00Z
539,Under,1.91,139.5,Morehead St Eagles,Tenn-Martin Skyhawks,William Hill (US),2022-01-13T00:00:00Z
540,Over,1.93,139.0,NJIT Highlanders,UMBC Retrievers,Barstool Sportsbook,2022-01-13T00:00:00Z
541,Under,1.89,139.0,NJIT Highlanders,UMBC Retrievers,Barstool Sportsbook,2022-01-13T00:00:00Z
542,Over,1.93,139.0,NJIT Highlanders,UMBC Retrievers,BetRivers,2022-01-13T00:00:00Z
543,Under,1.89,139.0,NJIT Highlanders,UMBC Retrievers,BetRivers,2022-01-13T00:00:00Z
544,Over,1.91,139.5,NJIT Highlanders,UMBC Retrievers,FOX Bet,2022-01-13T00:00:00Z
545,Under,1.91,139.5,NJIT Highlanders,UMBC Retrievers,FOX Bet,2022-01-13T00:00:00Z
546,Over,1.93,139.0,NJIT Highlanders,UMBC Retrievers,TwinSpires,2022-01-13T00:00:00Z
547,Under,1.89,139.0,NJIT Highlanders,UMBC Retrievers,TwinSpires,2022-01-13T00:00:00Z
548,Over,1.88,139.0,NJIT Highlanders,UMBC Retrievers,Unibet,2022-01-13T00:00:00Z
549,Under,1.86,139.0,NJIT Highlanders,UMBC Retrievers,Unibet,2022-01-13T00:00:00Z
550,Over,1.92,146.0,Nevada Wolf Pack,Boise State Broncos,Barstool Sportsbook,2022-01-13T03:30:00Z
551,Under,1.91,146.0,Nevada Wolf Pack,Boise State Broncos,Barstool Sportsbook,2022-01-13T03:30:00Z
552,Over,1.91,145.5,Nevada Wolf Pack,Boise State Broncos,BetMGM,2022-01-13T03:30:00Z
553,Under,1.91,145.5,Nevada Wolf Pack,Boise State Broncos,BetMGM,2022-01-13T03:30:00Z
554,Over,1.92,146.0,Nevada Wolf Pack,Boise State Broncos,BetRivers,2022-01-13T03:30:00Z
555,Under,1.91,146.0,Nevada Wolf Pack,Boise State Broncos,BetRivers,2022-01-13T03:30:00Z
556,Over,1.91,145.5,Nevada Wolf Pack,Boise State Broncos,BetUS,2022-01-13T03:30:00Z
557,Under,1.91,145.5,Nevada Wolf Pack,Boise State Broncos,BetUS,2022-01-13T03:30:00Z
558,Over,1.91,145.0,Nevada Wolf Pack,Boise State Broncos,Bovada,2022-01-13T03:30:00Z
559,Under,1.91,145.0,Nevada Wolf Pack,Boise State Broncos,Bovada,2022-01-13T03:30:00Z
560,Over,1.83,145.0,Nevada Wolf Pack,Boise State Broncos,DraftKings,2022-01-13T03:30:00Z
561,Under,2.0,145.0,Nevada Wolf Pack,Boise State Broncos,DraftKings,2022-01-13T03:30:00Z
562,Over,1.91,145.5,Nevada Wolf Pack,Boise State Broncos,FanDuel,2022-01-13T03:30:00Z
563,Under,1.91,145.5,Nevada Wolf Pack,Boise State Broncos,FanDuel,2022-01-13T03:30:00Z
564,Over,1.92,145.5,Nevada Wolf Pack,Boise State Broncos,GTbets,2022-01-13T03:30:00Z
565,Under,1.92,145.5,Nevada Wolf Pack,Boise State Broncos,GTbets,2022-01-13T03:30:00Z
566,Over,1.97,145.5,Nevada Wolf Pack,Boise State Broncos,LowVig.ag,2022-01-13T03:30:00Z
567,Under,1.89,145.5,Nevada Wolf Pack,Boise State Broncos,LowVig.ag,2022-01-13T03:30:00Z
568,Over,1.91,145.5,Nevada Wolf Pack,Boise State Broncos,PointsBet (US),2022-01-13T03:30:00Z
569,Under,1.91,145.5,Nevada Wolf Pack,Boise State Broncos,PointsBet (US),2022-01-13T03:30:00Z
570,Over,1.92,146.0,Nevada Wolf Pack,Boise State Broncos,SugarHouse,2022-01-13T03:30:00Z
571,Under,1.91,146.0,Nevada Wolf Pack,Boise State Broncos,SugarHouse,2022-01-13T03:30:00Z
572,Over,1.92,146.0,Nevada Wolf Pack,Boise State Broncos,TwinSpires,2022-01-13T03:30:00Z
573,Under,1.91,146.0,Nevada Wolf Pack,Boise State Broncos,TwinSpires,2022-01-13T03:30:00Z
574,Over,1.88,146.0,Nevada Wolf Pack,Boise State Broncos,Unibet,2022-01-13T03:30:00Z
575,Under,1.86,146.0,Nevada Wolf Pack,Boise State Broncos,Unibet,2022-01-13T03:30:00Z
576,Over,1.91,145.5,Nevada Wolf Pack,Boise State Broncos,William Hill (US),2022-01-13T03:30:00Z
577,Under,1.91,145.5,Nevada Wolf Pack,Boise State Broncos,William Hill (US),2022-01-13T03:30:00Z
578,Over,1.91,145.5,Nevada Wolf Pack,Boise State Broncos,WynnBET,2022-01-13T03:30:00Z
579,Under,1.91,145.5,Nevada Wolf Pack,Boise State Broncos,WynnBET,2022-01-13T03:30:00Z
580,Over,1.92,140.0,Norfolk St Spartans,Delaware St Hornets,Barstool Sportsbook,2022-01-13T00:30:00Z
581,Under,1.91,140.0,Norfolk St Spartans,Delaware St Hornets,Barstool Sportsbook,2022-01-13T00:30:00Z
582,Over,1.91,140.5,Norfolk St Spartans,Delaware St Hornets,BetMGM,2022-01-13T00:30:00Z
583,Under,1.91,140.5,Norfolk St Spartans,Delaware St Hornets,BetMGM,2022-01-13T00:30:00Z
584,Over,1.92,140.0,Norfolk St Spartans,Delaware St Hornets,BetRivers,2022-01-13T00:30:00Z
585,Under,1.91,140.0,Norfolk St Spartans,Delaware St Hornets,BetRivers,2022-01-13T00:30:00Z
586,Over,1.91,140.0,Norfolk St Spartans,Delaware St Hornets,BetUS,2022-01-13T00:30:00Z
587,Under,1.91,140.0,Norfolk St Spartans,Delaware St Hornets,BetUS,2022-01-13T00:30:00Z
588,Over,1.91,141.0,Norfolk St Spartans,Delaware St Hornets,Bovada,2022-01-13T00:30:00Z
589,Under,1.91,141.0,Norfolk St Spartans,Delaware St Hornets,Bovada,2022-01-13T00:30:00Z
590,Over,1.83,140.0,Norfolk St Spartans,Delaware St Hornets,DraftKings,2022-01-13T00:30:00Z
591,Under,2.0,140.0,Norfolk St Spartans,Delaware St Hornets,DraftKings,2022-01-13T00:30:00Z
592,Over,1.89,140.5,Norfolk St Spartans,Delaware St Hornets,FanDuel,2022-01-13T00:30:00Z
593,Under,1.93,140.5,Norfolk St Spartans,Delaware St Hornets,FanDuel,2022-01-13T00:30:00Z
594,Over,1.92,141.0,Norfolk St Spartans,Delaware St Hornets,GTbets,2022-01-13T00:30:00Z
595,Under,1.92,141.0,Norfolk St Spartans,Delaware St Hornets,GTbets,2022-01-13T00:30:00Z
596,Over,1.87,140.5,Norfolk St Spartans,Delaware St Hornets,PointsBet (US),2022-01-13T00:30:00Z
597,Under,1.95,140.5,Norfolk St Spartans,Delaware St Hornets,PointsBet (US),2022-01-13T00:30:00Z
598,Over,1.92,140.0,Norfolk St Spartans,Delaware St Hornets,SugarHouse,2022-01-13T00:30:00Z
599,Under,1.91,140.0,Norfolk St Spartans,Delaware St Hornets,SugarHouse,2022-01-13T00:30:00Z
600,Over,1.92,140.0,Norfolk St Spartans,Delaware St Hornets,TwinSpires,2022-01-13T00:30:00Z
601,Under,1.91,140.0,Norfolk St Spartans,Delaware St Hornets,TwinSpires,2022-01-13T00:30:00Z
602,Over,1.88,140.0,Norfolk St Spartans,Delaware St Hornets,Unibet,2022-01-13T00:30:00Z
603,Under,1.86,140.0,Norfolk St Spartans,Delaware St Hornets,Unibet,2022-01-13T00:30:00Z
604,Over,1.91,141.0,Norfolk St Spartans,Delaware St Hornets,William Hill (US),2022-01-13T00:30:00Z
605,Under,1.91,141.0,Norfolk St Spartans,Delaware St Hornets,William Hill (US),2022-01-13T00:30:00Z
606,Over,1.91,141.0,Norfolk St Spartans,Delaware St Hornets,WynnBET,2022-01-13T00:30:00Z
607,Under,1.91,141.0,Norfolk St Spartans,Delaware St Hornets,WynnBET,2022-01-13T00:30:00Z
608,Over,1.92,137.5,North Carolina A&T Aggies,Hampton Pirates,Barstool Sportsbook,2022-01-13T00:00:00Z
609,Under,1.89,137.5,North Carolina A&T Aggies,Hampton Pirates,Barstool Sportsbook,2022-01-13T00:00:00Z
610,Over,1.91,136.5,North Carolina A&T Aggies,Hampton Pirates,BetMGM,2022-01-13T00:00:00Z
611,Under,1.91,136.5,North Carolina A&T Aggies,Hampton Pirates,BetMGM,2022-01-13T00:00:00Z
612,Over,1.92,137.5,North Carolina A&T Aggies,Hampton Pirates,BetRivers,2022-01-13T00:00:00Z
613,Under,1.89,137.5,North Carolina A&T Aggies,Hampton Pirates,BetRivers,2022-01-13T00:00:00Z
614,Over,1.91,137.0,North Carolina A&T Aggies,Hampton Pirates,BetUS,2022-01-13T00:00:00Z
615,Under,1.91,137.0,North Carolina A&T Aggies,Hampton Pirates,BetUS,2022-01-13T00:00:00Z
616,Over,1.87,137.5,North Carolina A&T Aggies,Hampton Pirates,Bovada,2022-01-13T00:00:00Z
617,Under,1.95,137.5,North Carolina A&T Aggies,Hampton Pirates,Bovada,2022-01-13T00:00:00Z
618,Over,1.91,137.5,North Carolina A&T Aggies,Hampton Pirates,DraftKings,2022-01-13T00:00:00Z
619,Under,1.91,137.5,North Carolina A&T Aggies,Hampton Pirates,DraftKings,2022-01-13T00:00:00Z
620,Over,1.91,137.0,North Carolina A&T Aggies,Hampton Pirates,FOX Bet,2022-01-13T00:00:00Z
621,Under,1.91,137.0,North Carolina A&T Aggies,Hampton Pirates,FOX Bet,2022-01-13T00:00:00Z
622,Over,1.92,137.0,North Carolina A&T Aggies,Hampton Pirates,GTbets,2022-01-13T00:00:00Z
623,Under,1.92,137.0,North Carolina A&T Aggies,Hampton Pirates,GTbets,2022-01-13T00:00:00Z
624,Over,1.84,137.0,North Carolina A&T Aggies,Hampton Pirates,LowVig.ag,2022-01-13T00:00:00Z
625,Under,2.02,137.0,North Carolina A&T Aggies,Hampton Pirates,LowVig.ag,2022-01-13T00:00:00Z
626,Over,1.87,137.0,North Carolina A&T Aggies,Hampton Pirates,PointsBet (US),2022-01-13T00:00:00Z
627,Under,1.95,137.0,North Carolina A&T Aggies,Hampton Pirates,PointsBet (US),2022-01-13T00:00:00Z
628,Over,1.92,137.5,North Carolina A&T Aggies,Hampton Pirates,SugarHouse,2022-01-13T00:00:00Z
629,Under,1.89,137.5,North Carolina A&T Aggies,Hampton Pirates,SugarHouse,2022-01-13T00:00:00Z
630,Over,1.92,137.5,North Carolina A&T Aggies,Hampton Pirates,TwinSpires,2022-01-13T00:00:00Z
631,Under,1.89,137.5,North Carolina A&T Aggies,Hampton Pirates,TwinSpires,2022-01-13T00:00:00Z
632,Over,1.88,137.5,North Carolina A&T Aggies,Hampton Pirates,Unibet,2022-01-13T00:00:00Z
633,Under,1.86,137.5,North Carolina A&T Aggies,Hampton Pirates,Unibet,2022-01-13T00:00:00Z
634,Over,1.91,137.0,North Carolina A&T Aggies,Hampton Pirates,William Hill (US),2022-01-13T00:00:00Z
635,Under,1.91,137.0,North Carolina A&T Aggies,Hampton Pirates,William Hill (US),2022-01-13T00:00:00Z
636,Over,1.87,137.0,North Carolina A&T Aggies,Hampton Pirates,WynnBET,2022-01-13T00:00:00Z
637,Under,1.95,137.0,North Carolina A&T Aggies,Hampton Pirates,WynnBET,2022-01-13T00:00:00Z
638,Over,1.92,140.5,Northwestern Wildcats,Maryland Terrapins,Barstool Sportsbook,2022-01-13T02:00:00Z
639,Under,1.89,140.5,Northwestern Wildcats,Maryland Terrapins,Barstool Sportsbook,2022-01-13T02:00:00Z
640,Over,1.91,140.5,Northwestern Wildcats,Maryland Terrapins,BetMGM,2022-01-13T02:00:00Z
641,Under,1.91,140.5,Northwestern Wildcats,Maryland Terrapins,BetMGM,2022-01-13T02:00:00Z
642,Over,1.92,140.5,Northwestern Wildcats,Maryland Terrapins,BetRivers,2022-01-13T02:00:00Z
643,Under,1.89,140.5,Northwestern Wildcats,Maryland Terrapins,BetRivers,2022-01-13T02:00:00Z
644,Over,1.95,140.5,Northwestern Wildcats,Maryland Terrapins,BetUS,2022-01-13T02:00:00Z
645,Under,1.87,140.5,Northwestern Wildcats,Maryland Terrapins,BetUS,2022-01-13T02:00:00Z
646,Over,1.87,140.0,Northwestern Wildcats,Maryland Terrapins,Bovada,2022-01-13T02:00:00Z
647,Under,1.95,140.0,Northwestern Wildcats,Maryland Terrapins,Bovada,2022-01-13T02:00:00Z
648,Over,1.91,140.5,Northwestern Wildcats,Maryland Terrapins,DraftKings,2022-01-13T02:00:00Z
649,Under,1.91,140.5,Northwestern Wildcats,Maryland Terrapins,DraftKings,2022-01-13T02:00:00Z
650,Over,1.91,140.0,Northwestern Wildcats,Maryland Terrapins,FanDuel,2022-01-13T02:00:00Z
651,Under,1.91,140.0,Northwestern Wildcats,Maryland Terrapins,FanDuel,2022-01-13T02:00:00Z
652,Over,1.92,140.5,Northwestern Wildcats,Maryland Terrapins,GTbets,2022-01-13T02:00:00Z
653,Under,1.92,140.5,Northwestern Wildcats,Maryland Terrapins,GTbets,2022-01-13T02:00:00Z
654,Over,1.93,139.5,Northwestern Wildcats,Maryland Terrapins,LowVig.ag,2022-01-13T02:00:00Z
655,Under,1.93,139.5,Northwestern Wildcats,Maryland Terrapins,LowVig.ag,2022-01-13T02:00:00Z
656,Over,1.91,140.0,Northwestern Wildcats,Maryland Terrapins,PointsBet (US),2022-01-13T02:00:00Z
657,Under,1.91,140.0,Northwestern Wildcats,Maryland Terrapins,PointsBet (US),2022-01-13T02:00:00Z
658,Over,1.92,140.5,Northwestern Wildcats,Maryland Terrapins,SugarHouse,2022-01-13T02:00:00Z
659,Under,1.89,140.5,Northwestern Wildcats,Maryland Terrapins,SugarHouse,2022-01-13T02:00:00Z
660,Over,1.92,140.5,Northwestern Wildcats,Maryland Terrapins,TwinSpires,2022-01-13T02:00:00Z
661,Under,1.89,140.5,Northwestern Wildcats,Maryland Terrapins,TwinSpires,2022-01-13T02:00:00Z
662,Over,1.88,140.5,Northwestern Wildcats,Maryland Terrapins,Unibet,2022-01-13T02:00:00Z
663,Under,1.86,140.5,Northwestern Wildcats,Maryland Terrapins,Unibet,2022-01-13T02:00:00Z
664,Over,1.91,140.5,Northwestern Wildcats,Maryland Terrapins,William Hill (US),2022-01-13T02:00:00Z
665,Under,1.91,140.5,Northwestern Wildcats,Maryland Terrapins,William Hill (US),2022-01-13T02:00:00Z
666,Over,1.91,140.0,Northwestern Wildcats,Maryland Terrapins,WynnBET,2022-01-13T02:00:00Z
667,Under,1.91,140.0,Northwestern Wildcats,Maryland Terrapins,WynnBET,2022-01-13T02:00:00Z
668,Over,1.91,137.5,Notre Dame Fighting Irish,Clemson Tigers,Barstool Sportsbook,2022-01-13T00:00:00Z
669,Under,1.91,137.5,Notre Dame Fighting Irish,Clemson Tigers,Barstool Sportsbook,2022-01-13T00:00:00Z
670,Over,1.91,137.5,Notre Dame Fighting Irish,Clemson Tigers,BetMGM,2022-01-13T00:00:00Z
671,Under,1.91,137.5,Notre Dame Fighting Irish,Clemson Tigers,BetMGM,2022-01-13T00:00:00Z
672,Over,1.91,137.5,Notre Dame Fighting Irish,Clemson Tigers,BetRivers,2022-01-13T00:00:00Z
673,Under,1.91,137.5,Notre Dame Fighting Irish,Clemson Tigers,BetRivers,2022-01-13T00:00:00Z
674,Over,1.91,137.5,Notre Dame Fighting Irish,Clemson Tigers,BetUS,2022-01-13T00:00:00Z
675,Under,1.91,137.5,Notre Dame Fighting Irish,Clemson Tigers,BetUS,2022-01-13T00:00:00Z
676,Over,1.91,137.5,Notre Dame Fighting Irish,Clemson Tigers,Bovada,2022-01-13T00:00:00Z
677,Under,1.91,137.5,Notre Dame Fighting Irish,Clemson Tigers,Bovada,2022-01-13T00:00:00Z
678,Over,1.91,137.5,Notre Dame Fighting Irish,Clemson Tigers,DraftKings,2022-01-13T00:00:00Z
679,Under,1.91,137.5,Notre Dame Fighting Irish,Clemson Tigers,DraftKings,2022-01-13T00:00:00Z
680,Over,1.91,137.5,Notre Dame Fighting Irish,Clemson Tigers,FOX Bet,2022-01-13T00:00:00Z
681,Under,1.91,137.5,Notre Dame Fighting Irish,Clemson Tigers,FOX Bet,2022-01-13T00:00:00Z
682,Over,1.91,138.5,Notre Dame Fighting Irish,Clemson Tigers,FanDuel,2022-01-13T00:00:00Z
683,Under,1.91,138.5,Notre Dame Fighting Irish,Clemson Tigers,FanDuel,2022-01-13T00:00:00Z
684,Over,1.92,137.5,Notre Dame Fighting Irish,Clemson Tigers,GTbets,2022-01-13T00:00:00Z
685,Under,1.92,137.5,Notre Dame Fighting Irish,Clemson Tigers,GTbets,2022-01-13T00:00:00Z
686,Over,1.93,137.5,Notre Dame Fighting Irish,Clemson Tigers,LowVig.ag,2022-01-13T00:00:00Z
687,Under,1.93,137.5,Notre Dame Fighting Irish,Clemson Tigers,LowVig.ag,2022-01-13T00:00:00Z
688,Over,1.91,137.5,Notre Dame Fighting Irish,Clemson Tigers,PointsBet (US),2022-01-13T00:00:00Z
689,Under,1.91,137.5,Notre Dame Fighting Irish,Clemson Tigers,PointsBet (US),2022-01-13T00:00:00Z
690,Over,1.91,137.5,Notre Dame Fighting Irish,Clemson Tigers,SugarHouse,2022-01-13T00:00:00Z
691,Under,1.91,137.5,Notre Dame Fighting Irish,Clemson Tigers,SugarHouse,2022-01-13T00:00:00Z
692,Over,1.91,137.5,Notre Dame Fighting Irish,Clemson Tigers,TwinSpires,2022-01-13T00:00:00Z
693,Under,1.91,137.5,Notre Dame Fighting Irish,Clemson Tigers,TwinSpires,2022-01-13T00:00:00Z
694,Over,1.87,137.5,Notre Dame Fighting Irish,Clemson Tigers,Unibet,2022-01-13T00:00:00Z
695,Under,1.87,137.5,Notre Dame Fighting Irish,Clemson Tigers,Unibet,2022-01-13T00:00:00Z
696,Over,1.91,137.5,Notre Dame Fighting Irish,Clemson Tigers,William Hill (US),2022-01-13T00:00:00Z
697,Under,1.91,137.5,Notre Dame Fighting Irish,Clemson Tigers,William Hill (US),2022-01-13T00:00:00Z
698,Over,1.91,137.5,Notre Dame Fighting Irish,Clemson Tigers,WynnBET,2022-01-13T00:00:00Z
699,Under,1.91,137.5,Notre Dame Fighting Irish,Clemson Tigers,WynnBET,2022-01-13T00:00:00Z
700,Over,1.88,141.0,Pacific Tigers,Santa Clara Broncos,Barstool Sportsbook,2022-01-13T03:00:00Z
701,Under,1.93,141.0,Pacific Tigers,Santa Clara Broncos,Barstool Sportsbook,2022-01-13T03:00:00Z
702,Over,1.91,141.5,Pacific Tigers,Santa Clara Broncos,BetMGM,2022-01-13T03:00:00Z
703,Under,1.91,141.5,Pacific Tigers,Santa Clara Broncos,BetMGM,2022-01-13T03:00:00Z
704,Over,1.88,141.0,Pacific Tigers,Santa Clara Broncos,BetRivers,2022-01-13T03:00:00Z
705,Under,1.93,141.0,Pacific Tigers,Santa Clara Broncos,BetRivers,2022-01-13T03:00:00Z
706,Over,1.91,141.5,Pacific Tigers,Santa Clara Broncos,BetUS,2022-01-13T03:00:00Z
707,Under,1.91,141.5,Pacific Tigers,Santa Clara Broncos,BetUS,2022-01-13T03:00:00Z
708,Over,1.91,141.5,Pacific Tigers,Santa Clara Broncos,Bovada,2022-01-13T03:00:00Z
709,Under,1.91,141.5,Pacific Tigers,Santa Clara Broncos,Bovada,2022-01-13T03:00:00Z
710,Over,2.0,142.5,Pacific Tigers,Santa Clara Broncos,DraftKings,2022-01-13T03:00:00Z
711,Under,1.83,142.5,Pacific Tigers,Santa Clara Broncos,DraftKings,2022-01-13T03:00:00Z
712,Over,1.91,141.5,Pacific Tigers,Santa Clara Broncos,FanDuel,2022-01-13T03:00:00Z
713,Under,1.91,141.5,Pacific Tigers,Santa Clara Broncos,FanDuel,2022-01-13T03:00:00Z
714,Over,1.92,141.5,Pacific Tigers,Santa Clara Broncos,GTbets,2022-01-13T03:00:00Z
715,Under,1.92,141.5,Pacific Tigers,Santa Clara Broncos,GTbets,2022-01-13T03:00:00Z
716,Over,1.93,141.5,Pacific Tigers,Santa Clara Broncos,LowVig.ag,2022-01-13T03:00:00Z
717,Under,1.93,141.5,Pacific Tigers,Santa Clara Broncos,LowVig.ag,2022-01-13T03:00:00Z
718,Over,1.91,141.5,Pacific Tigers,Santa Clara Broncos,PointsBet (US),2022-01-13T03:00:00Z
719,Under,1.91,141.5,Pacific Tigers,Santa Clara Broncos,PointsBet (US),2022-01-13T03:00:00Z
720,Over,1.88,141.0,Pacific Tigers,Santa Clara Broncos,SugarHouse,2022-01-13T03:00:00Z
721,Under,1.93,141.0,Pacific Tigers,Santa Clara Broncos,SugarHouse,2022-01-13T03:00:00Z
722,Over,1.88,141.0,Pacific Tigers,Santa Clara Broncos,TwinSpires,2022-01-13T03:00:00Z
723,Under,1.93,141.0,Pacific Tigers,Santa Clara Broncos,TwinSpires,2022-01-13T03:00:00Z
724,Over,1.85,141.0,Pacific Tigers,Santa Clara Broncos,Unibet,2022-01-13T03:00:00Z
725,Under,1.89,141.0,Pacific Tigers,Santa Clara Broncos,Unibet,2022-01-13T03:00:00Z
726,Over,1.91,141.5,Pacific Tigers,Santa Clara Broncos,William Hill (US),2022-01-13T03:00:00Z
727,Under,1.91,141.5,Pacific Tigers,Santa Clara Broncos,William Hill (US),2022-01-13T03:00:00Z
728,Over,1.91,141.5,Pacific Tigers,Santa Clara Broncos,WynnBET,2022-01-13T03:00:00Z
729,Under,1.91,141.5,Pacific Tigers,Santa Clara Broncos,WynnBET,2022-01-13T03:00:00Z
730,Over,1.93,134.5,Radford Highlanders,Longwood Lancers,Barstool Sportsbook,2022-01-12T23:30:00Z
731,Under,1.89,134.5,Radford Highlanders,Longwood Lancers,Barstool Sportsbook,2022-01-12T23:30:00Z
732,Over,1.91,134.5,Radford Highlanders,Longwood Lancers,BetMGM,2022-01-12T23:30:00Z
733,Under,1.91,134.5,Radford Highlanders,Longwood Lancers,BetMGM,2022-01-12T23:30:00Z
734,Over,1.93,134.5,Radford Highlanders,Longwood Lancers,BetRivers,2022-01-12T23:30:00Z
